method,method_label,mask_mode,seed,run_dir,checkpoint_episode,checkpoint_path,scenario_name,scenario_label,scenario_category,active_agent_count,min_agents,step_churn_prob,inactive_noise_std,reward_mean,reward_std,p2p_mean,p2p_std,grid_buy_mean,grid_buy_std,grid_sell_mean,grid_sell_std,grid_trade_mean,grid_trade_std,carbon_mean,carbon_std,n_agents_mean,n_eval_episodes,attn_leakage_per_call,attn_calls,attn_entropy_mean,inactive_action_abs_mean
full_ours,Full / Ours,full,42,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed42_20260422,10000,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed42_20260422\models\transformer_10000.pt,scale_30,30 active agents,scale_sweep,30,30,0.0,0.0,75.96794209798176,0.2942604355417837,0.2623807095831192,0.0076095484093411025,2.7042477311061535,0.011651315722475112,0.12249822172809655,0.005000176553532316,2.82674595283425,0.013797662686743322,1.9959967324554366,0.007683677816976396,30.0,20,nan,0.0,2.200236481403718,nan
full_ours,Full / Ours,full,43,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed43_20260422,10000,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed43_20260422\models\transformer_10000.pt,dynamic_churn05_p50,"5-30 agents, churn 0.50",dynamic,,5,0.5,0.0,73.60011157604808,4.300846089577491,0.08612422032066663,0.03398899514506114,2.673054546741869,0.14558939747127456,0.1736156309014338,0.04026895173348902,2.8466701776433028,0.12812335334755034,2.054380830258205,0.10873366531309853,17.83611111111111,30,0.0,42090.0,1.5528838219139758,0.0
full_ours,Full / Ours,full,43,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed43_20260422,10000,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed43_20260422\models\transformer_10000.pt,dynamic_churn10_p30,"10-30 agents, churn 0.30",dynamic,,10,0.3,0.0,73.11212428980726,3.5889243041967203,0.11139373588990858,0.036694399341042884,2.6711355507825454,0.13380233569668237,0.17392947443779055,0.03228348273822921,2.845065025220336,0.12323536130738827,2.0369974287225383,0.08877797862078286,20.202777777777776,30,0.0,43127.0,1.7067871636529546,0.0
full_ours,Full / Ours,full,43,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed43_20260422,10000,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed43_20260422\models\transformer_10000.pt,dynamic_churn20_p20,"20-30 agents, churn 0.20",dynamic,,20,0.2,0.0,73.56801269452924,2.3817958897332714,0.1126048294745957,0.0247232631005602,2.7403229575860357,0.08719396653450512,0.15463230716617363,0.022377611733406008,2.8949552647522103,0.07345824571443856,2.0520777276427165,0.06300252163318928,25.57916666666667,30,0.0,38674.0,1.8768475017288127,0.0
full_ours,Full / Ours,full,43,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed43_20260422,10000,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed43_20260422\models\transformer_10000.pt,dynamic_static30,Static 30 agents,dynamic,,30,0.0,0.0,74.32082539593732,0.24295802830275554,0.11351952943377489,0.005190995336497174,2.726567194452939,0.015771294408329358,0.16054082035173234,0.007261764970711562,2.8871080148046695,0.018453823334304172,2.026798784496925,0.007927724388409411,30.0,30,nan,0.0,2.026968878518471,nan
full_ours,Full / Ours,full,43,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed43_20260422,10000,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed43_20260422\models\transformer_10000.pt,dynamic_var20,Variable 20-30 agents,dynamic,,20,0.0,0.0,74.19902342370543,0.7798511276605274,0.1575280741776309,0.028087272158255405,2.724090783278938,0.09817934716261835,0.1740200157257639,0.016933683754202875,2.8981107990047024,0.09329105066878564,2.023035128087463,0.06645893560841092,24.5,30,0.0,39528.0,1.8635267462425327,0.0
full_ours,Full / Ours,full,43,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed43_20260422,10000,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed43_20260422\models\transformer_10000.pt,noise_churn10_p30,Inactive-noise stress,inactive_noise,,10,0.3,5.0,72.89335415796234,3.797497265776819,0.11520056611182479,0.0339772156330457,2.6758978703595533,0.13409563441316583,0.17525406536820104,0.031010398811707765,2.8511519357277546,0.12424016865741426,2.038652851276804,0.09217142286024776,20.078125000000004,40,0.0,57096.0,1.6978030736201897,0.0
full_ours,Full / Ours,full,43,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed43_20260422,10000,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed43_20260422\models\transformer_10000.pt,scale_01,1 active agents,scale_sweep,1,1,0.0,0.0,61.89945241004849,10.08409306080258,0.0,0.0,2.663906997825614,1.0128307457551826,0.5383372817245677,0.3318648208800294,3.2022442795501815,0.8346108632651587,1.99765146534622,0.6857692548960445,1.0,20,0.0,29280.0,0.0,0.0
full_ours,Full / Ours,full,43,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed43_20260422,10000,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed43_20260422\models\transformer_10000.pt,scale_02,2 active agents,scale_sweep,2,2,0.0,0.0,67.91810663292806,8.558489562035403,0.015435746538436431,0.04630778661190607,2.871348954809956,0.7416727591555804,0.30996831822240434,0.20041437307340365,3.1813172730323602,0.6590687957060332,2.1494044115569837,0.5215759788463288,2.0,20,0.0,29280.0,0.22224283243883833,0.0
full_ours,Full / Ours,full,43,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed43_20260422,10000,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed43_20260422\models\transformer_10000.pt,scale_03,3 active agents,scale_sweep,3,3,0.0,0.0,70.02413645601933,6.078587497446656,0.055545646574443955,0.07378642017762584,2.9465171950180884,0.6895223705342476,0.2890146053368262,0.1712059699334504,3.235531800354915,0.5638176705743387,2.1671262377520675,0.48380399781546446,3.0,20,0.0,29280.0,0.4153933821714234,0.0
full_ours,Full / Ours,full,43,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed43_20260422,10000,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed43_20260422\models\transformer_10000.pt,scale_04,4 active agents,scale_sweep,4,4,0.0,0.0,71.0456122994423,3.6098176155306776,0.08033053804094595,0.08780897880773411,2.8020866190482305,0.5035628224667832,0.2862431227125811,0.11974438858581468,3.0883297417608113,0.41355544582329773,2.073210217695716,0.36176032555442295,4.0,20,0.0,29280.0,0.596350860504352,0.0
full_ours,Full / Ours,full,43,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed43_20260422,10000,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed43_20260422\models\transformer_10000.pt,scale_05,5 active agents,scale_sweep,5,5,0.0,0.0,70.2666880595684,3.1091289208670037,0.09174607367558293,0.0853172497290215,2.8564025760656566,0.5089124017584526,0.24630631385729015,0.11614991725911651,3.1027088899229462,0.4466929236868125,2.110692550560885,0.35903292210403087,5.0,20,0.0,29280.0,0.7743532965931776,0.0
full_ours,Full / Ours,full,43,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed43_20260422,10000,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed43_20260422\models\transformer_10000.pt,scale_06,6 active agents,scale_sweep,6,6,0.0,0.0,71.14639433423679,3.001839358987176,0.1092323499712307,0.09752814762164161,2.8877029870871707,0.45086239943617823,0.2518853409584723,0.06783383222872962,3.1395883280456425,0.4136861777521238,2.1450535345107165,0.3187753053827484,6.0,20,0.0,29280.0,0.8378720500175663,0.0
full_ours,Full / Ours,full,43,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed43_20260422,10000,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed43_20260422\models\transformer_10000.pt,scale_07,7 active agents,scale_sweep,7,7,0.0,0.0,71.60825699298155,2.346056453525044,0.06513891708213657,0.07391635736763637,2.685457813213934,0.37412866401040873,0.24560083856914106,0.07465434534515523,2.9310586517830752,0.3352775351744049,1.9999522637868126,0.26494917462162,7.0,20,0.0,29280.0,0.971834361680422,0.0
full_ours,Full / Ours,full,43,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed43_20260422,10000,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed43_20260422\models\transformer_10000.pt,scale_08,8 active agents,scale_sweep,8,8,0.0,0.0,72.24824491788942,2.2625977076003974,0.07352844372224125,0.06634417022331947,2.834938747224374,0.29093255069348434,0.19301689108663883,0.06184147604453155,3.0279556383110133,0.2513557147482946,2.0989330323625657,0.2025838310442686,8.0,20,0.0,29280.0,1.0552908851011895,0.0
full_ours,Full / Ours,full,43,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed43_20260422,10000,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed43_20260422\models\transformer_10000.pt,scale_09,9 active agents,scale_sweep,9,9,0.0,0.0,71.84150222098387,2.6883945092089077,0.08950746293131265,0.05965879904113815,2.7034506776678833,0.3154688924673211,0.22751085504481305,0.0671998486275408,2.930961532712696,0.2700833184094515,2.015695856149995,0.2172939437416303,9.0,20,0.0,29280.0,1.1485024122236287,0.0
full_ours,Full / Ours,full,43,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed43_20260422,10000,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed43_20260422\models\transformer_10000.pt,scale_10,10 active agents,scale_sweep,10,10,0.0,0.0,72.99100642323495,1.8921380831836676,0.08261216810150021,0.06736359234910198,2.8065563081707667,0.278682285365134,0.19683840823700288,0.04571885561660381,3.0033947164077697,0.25298479661023654,2.091716223719268,0.19637021623263143,10.0,20,0.0,29280.0,1.1783478595296053,0.0
full_ours,Full / Ours,full,43,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed43_20260422,10000,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed43_20260422\models\transformer_10000.pt,scale_11,11 active agents,scale_sweep,11,11,0.0,0.0,72.30365874207381,1.9088722493761627,0.10971737259079228,0.05615813681438885,2.9181012723742947,0.22466452550328928,0.20422071760529997,0.03648088890163965,3.1223219899795946,0.20478062841895536,2.1474249475961287,0.1590502177415451,11.0,20,0.0,29280.0,1.227572691587151,0.0
full_ours,Full / Ours,full,43,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed43_20260422,10000,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed43_20260422\models\transformer_10000.pt,scale_12,12 active agents,scale_sweep,12,12,0.0,0.0,73.9518506558405,2.5711816185592453,0.09868007597914097,0.05746471244197783,2.664521198602818,0.3406561377917642,0.2170329818141618,0.05862555474658695,2.8815541804169795,0.298019987415292,1.9925793242297694,0.241293930580904,12.0,20,0.0,29280.0,1.3547221375435916,0.0
full_ours,Full / Ours,full,43,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed43_20260422,10000,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed43_20260422\models\transformer_10000.pt,scale_13,13 active agents,scale_sweep,13,13,0.0,0.0,73.42069373039098,1.4243886247229927,0.13409172348042092,0.06265573623988553,2.6904947811395497,0.24448218446675085,0.20194533831760894,0.04005512973694249,2.8924401194571585,0.20822816364938343,2.0025908717737173,0.1640519452631669,13.0,20,0.0,29280.0,1.400903803341172,0.0
full_ours,Full / Ours,full,43,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed43_20260422,10000,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed43_20260422\models\transformer_10000.pt,scale_14,14 active agents,scale_sweep,14,14,0.0,0.0,73.42253100985572,1.721120876199125,0.0952733081345954,0.04561139425660192,2.877500752567753,0.239559998171976,0.18484625868375326,0.032508182397634436,3.062347011251506,0.21558743741756145,2.123040507991903,0.16113875559278243,14.0,20,0.0,29280.0,1.422308764847942,0.0
full_ours,Full / Ours,full,43,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed43_20260422,10000,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed43_20260422\models\transformer_10000.pt,scale_15,15 active agents,scale_sweep,15,15,0.0,0.0,73.30029792997573,1.403774472943038,0.1170056542236354,0.04973184492071187,2.7764920045004846,0.2015921475199402,0.19526144457373087,0.04188899860484987,2.971753449074215,0.1751894513102917,2.0506089961180267,0.14024683248610836,15.0,20,0.0,29280.0,1.4954740100016033,0.0
full_ours,Full / Ours,full,43,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed43_20260422,10000,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed43_20260422\models\transformer_10000.pt,scale_16,16 active agents,scale_sweep,16,16,0.0,0.0,73.2203399837017,1.3555156439906146,0.08850004003334433,0.04060277738338531,2.647492353473772,0.20682010368987888,0.17733637265233443,0.03758586223693228,2.8248287261261074,0.17593110624227964,1.980083241395964,0.14630037200163507,16.0,20,0.0,29280.0,1.5822827033556062,0.0
full_ours,Full / Ours,full,43,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed43_20260422,10000,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed43_20260422\models\transformer_10000.pt,scale_17,17 active agents,scale_sweep,17,17,0.0,0.0,73.18996938034599,1.2015226621358635,0.14882892807815049,0.05140446531585029,2.7499281644692184,0.18416994453359953,0.205103773753068,0.03227884781032679,2.955031938222286,0.16049776015690556,2.032523891440612,0.12825088848375996,17.0,20,0.0,29280.0,1.600568472749752,0.0
full_ours,Full / Ours,full,43,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed43_20260422,10000,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed43_20260422\models\transformer_10000.pt,scale_18,18 active agents,scale_sweep,18,18,0.0,0.0,73.15607400768333,1.0809475593629667,0.11934861121085738,0.03553229235204095,2.762405620303354,0.1905301854057745,0.2005646362245564,0.02899358483718254,2.9629702565279104,0.1720721756305264,2.050420070579106,0.1269076005028423,18.0,20,0.0,29280.0,1.6200958750724712,0.0
full_ours,Full / Ours,full,43,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed43_20260422,10000,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed43_20260422\models\transformer_10000.pt,scale_19,19 active agents,scale_sweep,19,19,0.0,0.0,73.5233814047094,1.1798717729349515,0.11298692549787759,0.043283079947595324,2.8226855730875107,0.14727932030608976,0.1729810996343781,0.02190640777495293,2.9956666727218897,0.13272054725562032,2.0902073062433617,0.10374487266804053,19.0,20,0.0,29280.0,1.6323884174156467,0.0
full_ours,Full / Ours,full,43,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed43_20260422,10000,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed43_20260422\models\transformer_10000.pt,scale_20,20 active agents,scale_sweep,20,20,0.0,0.0,73.9590948565801,0.9818698993676264,0.13354164550332975,0.03380080680803559,2.778949760024683,0.1515312127740576,0.18597758195723507,0.02263901068600564,2.964927341981918,0.1423718507965728,2.0559691867134124,0.10615320880084876,20.0,20,0.0,29280.0,1.6988638458946526,0.0
full_ours,Full / Ours,full,43,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed43_20260422,10000,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed43_20260422\models\transformer_10000.pt,scale_21,21 active agents,scale_sweep,21,21,0.0,0.0,73.84525129378788,1.0310640923202619,0.14390337676471388,0.039948147051655836,2.725317631164553,0.15369311216750295,0.181715154741149,0.019592720224462148,2.907032785905703,0.14451280175921044,2.0250712373114674,0.10691367903895746,21.0,20,0.0,29280.0,1.7622437676730378,0.0
full_ours,Full / Ours,full,43,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed43_20260422,10000,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed43_20260422\models\transformer_10000.pt,scale_22,22 active agents,scale_sweep,22,22,0.0,0.0,74.22098598913713,0.7948275302462732,0.12236784772736486,0.03384758334015219,2.6978879792789465,0.14920223294362858,0.16450537328971965,0.021880691326175643,2.8623933525686662,0.13313343644221692,2.0078295069076146,0.10455245847882318,22.0,20,0.0,29280.0,1.8082746971439305,0.0
full_ours,Full / Ours,full,43,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed43_20260422,10000,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed43_20260422\models\transformer_10000.pt,scale_23,23 active agents,scale_sweep,23,23,0.0,0.0,73.36738722980888,0.6145729274482702,0.12085685674084401,0.029137335260515967,2.814339451140562,0.11653754551573949,0.17846469136280413,0.01900006063761431,2.9928041425033665,0.10754701557842444,2.0711604107897013,0.08115183588906112,23.0,20,0.0,29280.0,1.7964272606140765,0.0
full_ours,Full / Ours,full,43,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed43_20260422,10000,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed43_20260422\models\transformer_10000.pt,scale_24,24 active agents,scale_sweep,24,24,0.0,0.0,74.02722241878512,0.6122189712876296,0.12474715529780885,0.016911809122448097,2.7668033893876602,0.12383237843161736,0.17905785055276452,0.02121509189189133,2.9458612399404247,0.10940448624029037,2.053602133089312,0.08410926084875928,24.0,20,0.0,29280.0,1.8198309651631963,0.0
full_ours,Full / Ours,full,43,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed43_20260422,10000,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed43_20260422\models\transformer_10000.pt,scale_25,25 active agents,scale_sweep,25,25,0.0,0.0,73.86280414326987,0.6130774794328636,0.10461982012057329,0.01942552930388354,2.7155696567990653,0.08110051097153498,0.1766637684492021,0.011993508334462777,2.8922334252482678,0.07415309053027797,2.0161137635923128,0.059181942430079376,25.0,20,0.0,29280.0,1.90101319760532,0.0
full_ours,Full / Ours,full,43,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed43_20260422,10000,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed43_20260422\models\transformer_10000.pt,scale_26,26 active agents,scale_sweep,26,26,0.0,0.0,73.99600069339459,0.6477013216945252,0.13363241687510585,0.03830288904183181,2.7563359158186898,0.08444010173571218,0.16048772991253765,0.01587705456296607,2.916823645731227,0.073735221784661,2.0392443394744717,0.0557189195453055,26.0,20,0.0,29280.0,1.9024829755776405,0.0
full_ours,Full / Ours,full,43,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed43_20260422,10000,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed43_20260422\models\transformer_10000.pt,scale_27,27 active agents,scale_sweep,27,27,0.0,0.0,74.3674786956222,0.4548812627403298,0.12331621286211003,0.021518282199174746,2.743119764752291,0.06929937968540345,0.16516309169188764,0.011738672248498944,2.9082828564441785,0.0643463698017291,2.0423112440805697,0.04598093866302689,27.0,20,0.0,29280.0,1.9162968252668453,0.0
full_ours,Full / Ours,full,43,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed43_20260422,10000,C:\Users\23034\Desktop\论文\面向节点动态变化的P2P低碳能源安全最优交易机制研究\code2\on-policy-main\dp-lcrl-rl\runs\paper_ablation_direct_max_10000ep_seed43_20260422\models\transformer_10000.pt,scale_28,28 active agents,scale_sweep,28,28,0.0,0.0,74.28657592818851,0.4915333337719396,0.16383764117091498,0.024608351621674983,2.7381506530249604,0.06363534959288766,0.15755795378036602,0.014382862839581925,2.895708606805327,0.053644255098481676,2.0286370904818485,0.04503730796865771,28.0,20,0.0,29280.0,1.9551678888825446,0.0
